Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2021-M01,2021-M02,2021-M03,2021-M04,2021-M05,2021-M06,2021-M07,2021-M08,2021-M09,2021-M10,2021-M11,2021-M12,2022-M01,2022-M02,2022-M03,2022-M04,2022-M05,2022-M06,2022-M07,2022-M08,2022-M09,2022-M10,2022-M11,2022-M12,2023-M01,2023-M02,2023-M03,2023-M04,2023-M05,2023-M06,2023-M07,2023-M08,2023-M09,2023-M10,2023-M11,2023-M12,2024-M01,2024-M02,2024-M03,2024-M04,2024-M05,2024-M06,2024-M07,2024-M08,2024-M09,2024-M10,2024-M11,2024-M12,2025-M01,2025-M02,2025-M04,2025-M03,2025-M05,2025-M06,2025-M07,2025-M08,2025-M09,2025-M10,2025-M11,2025-M12,2026-M1,2026-M2,2026-M03
100,Bolgariya,Болгария,Bulgaria,Болгария,4132.9,8057.3,12729.4,16886.9,21422.1,27365.0,33339.4,43784.7,49545.7,58414.7,65672.6,75595.4,7492.3,15281.0,18205.1,26978.1,34833.8,43430.1,58271.7,70920.0,84253.9,95674.3,110641.2,125380.7,4635.0,14514.1,19354.8,24409.0,28552.1,35001.3,48132.8,63400.2,73622.5,84348.7,91190.0,100923.5,5070.4,9972.4,18187.8,21481.5,26597.8,34277.6,41134.9,48018.3,57281.5,66008.5,72173.8,78943.6,7505.9,11864.9,32675.0,18559.9,43277.2,53378.7,60919.4,66816.7,72645.2,77272.0,84706.5,93852.8,4230.7,9275.0,14330.5
036,Avstraliya,Австралия,Australia,Aвстралия,571.9,2539.6,3036.7,3262.8,3673.5,3740.5,4390.4,4395.8,4630.7,4990.4,5817.7,8470.0,1867.8,2666.5,3538.7,3932.6,3967.6,4006.4,4323.7,4402.8,4480.3,4613.9,4690.1,5265.8,218.7,254.4,963.2,1263.8,1367.4,1109.6,1198.3,1307.4,1394.4,1463.7,1494.0,15675.2,138.5,316.9,494.9,397.1,1023.1,1165.5,1416.3,1693.7,1756.0,2171.4,2200.9,2506.4,102.4,200.9,2063.3,1739.8,2406.2,2924.8,3323.6,4069.5,5698.6,6382.8,6542.8,7113.4,138.3,444.7,1067.7
040,Avstriya,Австрия,Austria,Aвстрия,6764.5,16030.5,26595.5,35252.8,41853.7,51560.3,58716.2,67640.0,73800.6,85520.1,96877.6,105863.4,5360.5,19499.1,30303.2,42970.8,50070.8,60024.3,68791.3,81071.9,86304.9,96829.7,103146.7,142646.8,13030.7,29127.1,42394.8,50880.2,79320.0,91421.1,100848.6,129227.1,144010.8,162908.6,170661.3,189811.5,15179.7,30749.8,45507.4,54196.4,90727.4,119758.3,136204.5,153969.2,164504.5,183096.2,193139.0,208379.9,23552.2,46741.1,82422.4,62613.4,111005.1,128985.1,172748.0,201075.9,226364.5,253059.1,306709.8,361605.4,39542.9,59279.0,75684.3
012,Jazoir,Алжир,Algeria,Жазоир,2394.1,2595.6,2602.5,2690.8,2700.1,2707.4,3057.5,3067.3,3078.2,3089.3,3105.2,3128.1,0.0,32.1,32.1,71.3,72.0,72.1,113.4,114.8,444.2,608.9,815.1,1202.3,158.6,147.0,181.7,182.2,280.5,362.3,362.6,362.6,363.0,363.1,377.1,379.3,0.0,37.3,38.7,39.0,44.5,146.3,166.0,265.4,351.6,503.6,636.6,638.6,234.6,226.6,371.8,293.8,403.5,403.9,421.2,491.9,566.7,571.4,573.4,632.8,0.6,222.8,356.6
051,Armaniston,Армения,Armenia,Aрманистон,677.7,1379.2,2400.4,3485.7,4239.8,5024.8,6597.1,8117.5,9563.2,10467.8,11947.3,13352.3,2364.9,4242.0,4792.9,6596.3,8821.7,10587.1,12168.5,15369.2,17157.3,19797.8,22277.8,25349.6,1215.4,4006.3,6249.9,13546.6,17646.7,22235.4,23520.8,26954.0,30070.1,33014.6,36656.2,41458.5,1029.7,2637.2,4387.6,6308.5,8717.6,11400.8,13713.7,16522.3,18672.9,22169.7,25589.3,28839.8,2289.2,4567.2,10769.2,8039.9,14627.0,16317.7,19492.7,22756.0,25748.8,30571.9,35087.6,40558.7,3692.8,6872.0,12135.8
050,Bangladesh,Bangladesh,Bangladesh,Бангладеш,2474.5,5397.8,8580.4,10679.8,12370.0,14875.9,16929.5,19112.9,22104.8,24887.9,27016.8,29239.6,2079.4,5096.1,6968.1,9334.2,10877.8,14357.7,19709.2,23210.0,25522.1,28485.9,32153.1,35017.9,1646.2,5627.7,8257.7,10107.6,14721.2,17083.5,20160.2,24329.7,27289.5,31341.4,35650.9,39708.0,4455.3,9097.9,13335.2,17396.7,21869.1,27688.8,30245.4,34719.8,37330.1,41893.2,47219.7,51896.2,6248.4,9575.8,19662.7,14574.8,24616.1,28155.1,31556.8,37561.9,47910.1,52385.0,57975.1,63427.9,5774.9,13176.8,17543.4
056,Belgiya,Бельгия,Belgium,Белгия,8569.5,16925.0,26632.1,31589.8,40642.6,48033.0,54213.2,60257.5,64335.0,71579.8,77334.8,86896.7,6153.7,12840.4,20065.8,26637.1,33272.0,43510.4,50223.9,59855.1,74665.7,82484.4,98869.2,125375.4,7925.7,21129.0,36322.2,47909.0,63720.0,76734.8,88984.4,105078.0,119238.5,144094.8,163945.1,197342.2,12061.1,27219.9,36850.6,56311.5,72969.1,84210.1,99195.2,113090.8,128226.7,156538.4,196104.8,212654.9,13316.8,27409.7,58580.3,43292.9,72806.5,105809.7,121259.6,138317.8,154078.4,172174.3,186568.6,202239.1,15241.1,27561.9,41888.9
372,Irlandiya,Ирландия,Ireland,Ирландия,1211.4,6253.6,10778.9,15235.0,18760.9,23040.5,28835.9,34756.6,38491.7,42914.7,45913.4,52000.6,2910.1,6482.1,13094.9,20277.3,25963.1,32386.8,43949.1,51035.6,56788.0,62438.9,69329.0,81131.0,3980.3,8490.2,18041.3,23719.3,44267.3,49465.5,65993.9,76307.8,84025.6,94471.3,102484.0,122422.3,7787.3,21929.3,33976.8,41696.6,49256.4,56299.5,91320.5,128923.5,134237.0,145755.3,154666.6,161421.4,3872.4,8852.5,25419.6,17230.3,35749.4,46488.5,58500.8,70659.2,81308.3,99729.9,110645.2,126189.6,18475.2,83616.6,102742.5
724,Ispaniya,Испания,Spain,Испания,4354.3,9396.1,20448.0,24018.3,31038.8,34197.8,68114.9,74164.5,76435.8,148291.4,151838.9,157796.9,1960.1,4512.8,6431.0,11128.4,14444.4,17552.9,20845.3,24461.1,28825.1,36061.1,39846.2,48632.1,8055.7,14800.3,19642.5,25287.7,30318.7,35409.0,42230.3,50236.9,58314.5,66188.8,72122.3,82796.5,10959.3,17200.4,24997.9,33790.1,38712.3,43917.8,50749.4,57331.6,61606.4,67460.5,74762.9,82505.4,10142.4,14328.4,29671.3,20067.8,36809.6,46371.6,57698.9,65909.0,75047.7,85830.2,94530.2,106390.5,11962.8,28802.1,37267.5
124,Kanada,Канада,Canada,Канада,21621.3,49437.6,50608.6,72908.3,93589.0,119066.8,120496.5,146781.1,174505.3,186244.9,198060.5,216897.5,1965.3,4129.8,43642.3,49665.2,76425.9,111292.6,114515.8,147749.3,173497.6,192652.4,228754.7,244984.8,3507.4,7187.8,12389.3,16991.5,22664.4,27119.7,32305.5,37414.8,41711.4,44495.0,49696.1,62239.2,4868.1,13151.2,18482.3,25475.4,32006.7,38980.2,48661.8,58853.9,64274.3,73361.7,80017.0,85584.8,6590.8,12850.4,27588.7,19085.0,37653.5,46357.6,54426.2,61754.2,70359.5,77738.1,87016.3,93393.9,6717.6,14851.4,26411.2
440,Litva,Литва,Lithuania,Литва,47308.5,81410.6,103248.6,136596.0,185403.0,230942.7,259650.7,310662.6,347049.9,394919.3,455451.6,505436.2,36762.0,62056.5,91735.2,147525.6,174033.4,226750.6,274086.7,312030.7,357359.2,398733.4,435809.5,494714.7,110256.2,160668.3,205022.0,233252.3,314325.9,339265.2,393270.8,460468.3,510579.5,516580.5,566773.4,626435.8,59355.7,111869.8,185541.7,222214.5,361465.0,401989.3,435125.9,464193.7,492892.5,532638.1,561522.6,599025.8,42137.2,75001.2,144720.1,108813.9,173091.0,203452.6,231624.0,254452.8,280252.1,320188.9,346013.1,376081.5,29881.2,63347.7,79490.6
498,Moldova,Республика Молдова,Republic of Moldova,Молдова,1339.8,2722.8,4723.2,6628.4,8210.2,9662.9,11339.1,12800.6,14801.0,16581.9,18817.5,21879.5,2026.8,5226.1,7370.0,10012.4,11900.5,12801.8,13780.7,17184.8,19516.6,21470.3,22816.6,25642.7,1461.2,4894.9,6883.7,11799.6,14749.4,16485.8,19508.8,23903.0,27906.2,29137.3,31544.7,33831.1,1071.3,2838.6,4141.9,5773.9,7507.1,8323.7,10040.4,11832.5,13475.9,14175.0,15233.8,16418.5,2130.4,3553.0,8119.7,5948.0,9524.2,11125.6,13168.7,15736.5,17523.9,22211.5,28445.3,33153.7,5498.1,11868.6,14803.1
528,Niderlandiya,Нидерланды,Netherlands,Нидерландия,11743.3,42216.9,70977.8,86491.9,105322.8,136357.5,168892.3,194028.8,222856.6,245415.0,270194.8,287605.9,14253.6,28162.2,37511.0,55334.0,69934.7,87172.2,103785.4,125928.2,140022.3,154953.7,182546.5,218525.6,26136.2,43225.2,56601.2,73838.4,98460.9,111591.8,130190.5,150829.2,172266.8,193196.7,217134.7,258187.8,28687.9,47474.3,65403.5,80191.0,112114.7,129729.6,155900.4,173742.8,194324.1,214991.2,248682.1,269379.0,18581.3,31813.5,93539.6,56845.3,145132.1,194019.1,226752.6,265538.4,309904.3,334459.3,361210.0,382695.8,16683.1,41133.5,70132.0
616,Polsha,Польша,Poland,Полша,17588.7,34905.5,50174.1,68196.6,85124.8,103195.9,118337.9,146034.7,167102.1,189067.0,211700.5,249011.1,23978.1,50835.4,73787.8,98475.6,123023.9,153817.2,181120.0,211433.5,236915.7,274441.3,310313.0,351486.0,34112.7,72392.5,106589.3,141240.9,181601.8,206773.7,241808.0,279634.1,309400.2,338276.4,369628.1,410971.7,25841.4,58189.2,95432.2,126461.3,157435.1,183395.2,218106.0,249283.4,278252.8,311885.2,343071.5,382862.0,34157.5,60022.3,116272.1,88476.9,151296.9,184596.4,219695.5,254917.7,285962.8,320631.5,348810.9,383691.3,34257.5,57886.1,85871.5
752,Shvetsiya,Швеция,Sweden,Швеция,1121.2,2418.6,4176.3,12791.8,16137.7,18521.5,20836.0,22473.2,26813.6,28706.5,31309.8,33360.6,1324.9,2658.5,4863.2,6749.5,8918.7,11137.6,45873.0,48428.6,51238.9,54460.1,59092.2,62360.8,8023.8,11892.0,15337.2,17658.4,21155.8,24462.9,28514.6,31623.4,34712.4,37972.6,41153.1,44192.1,6988.2,13121.0,16315.9,19410.7,24929.8,27814.7,31296.0,35074.6,37962.8,42526.8,46334.8,50918.6,3812.5,5921.4,16609.5,9368.2,19877.3,23264.7,27700.2,31380.7,34397.9,39554.2,44548.9,51291.7,4051.3,7539.3,11305.6
578,Norvegiya,Норвегия,Norway,Норвегия,321.8,543.3,1028.1,1289.8,1370.4,1461.1,1759.8,2137.0,2416.6,2869.1,3627.0,4712.6,187.5,290.7,514.8,861.2,1022.7,1426.8,1611.4,2299.8,2689.6,3254.8,4403.2,5163.4,1199.5,967.6,1642.9,2829.5,3310.9,3868.3,4987.7,5798.5,7193.9,8544.9,10174.3,74938.8,928.7,1916.5,3370.3,4454.7,5802.8,7300.0,8426.7,9441.9,10285.5,11850.4,13442.0,15276.6,838.0,1990.7,5324.8,3566.4,6747.7,8082.6,9754.3,11113.5,12889.2,15249.8,16759.6,19147.8,3268.6,5358.5,7611.0
300,Gretsiya,Греция,Greece,Греция,1479.1,1784.9,3512.4,4240.6,5178.6,6473.7,8581.2,9551.7,12843.4,18693.5,24497.8,29224.2,788.3,5215.8,15243.6,22948.5,29046.5,34171.8,36782.2,45256.8,48198.6,50008.2,52541.7,53370.4,1798.9,1591.2,2027.6,2308.6,2783.8,3481.9,4677.2,8552.7,12058.0,12675.3,14196.9,23900.9,606.1,1094.5,2232.7,3420.8,6829.7,7046.1,7800.8,10379.6,12578.9,13940.3,14727.2,15345.9,835.1,3752.2,18530.0,18247.9,26265.4,32757.1,43151.2,61762.8,66658.6,76210.9,86110.0,92343.6,1456.4,2916.3,7465.7
208,Daniya,Дания,Denmark,Дания,2027.8,2430.0,3307.2,4261.8,5905.7,7434.5,11201.2,12663.4,13284.3,14340.4,15538.3,18409.4,2969.7,7467.0,12018.3,15045.4,17636.7,20797.9,26523.8,31654.3,37283.4,43418.0,48264.2,51998.2,4576.6,8886.5,13125.0,16395.1,22577.4,21288.6,27033.7,32735.7,35862.9,40339.9,46143.5,51319.8,3941.5,11468.5,17388.4,21882.4,27670.4,33100.9,38552.9,43505.9,49127.8,55445.7,58177.0,69393.8,5914.1,11245.3,27263.7,16603.1,33893.0,40613.8,54172.0,58714.9,63446.3,75023.1,81089.4,89544.4,11383.4,15222.4,19917.3
400,Iordaniya,Иордания,Jordan,Иордания,0.1,37.1,486.3,577.7,604.4,709.0,740.8,771.8,837.3,858.2,873.2,985.6,29.6,129.4,773.4,3151.7,3331.8,3596.2,3703.1,4045.8,4077.0,4281.4,4521.7,4746.4,483.3,736.7,1075.3,1459.1,1752.9,1992.4,2207.3,2933.3,2975.0,3208.6,3421.7,3706.4,254.4,1074.4,1315.9,1602.5,1968.5,2351.1,2593.8,3401.8,3442.1,3823.4,4071.0,4609.2,654.4,997.7,2209.1,1462.4,3618.4,4387.1,4858.0,5974.5,6914.4,7608.8,8273.2,8528.8,1034.0,1697.5,2079.8
368,Iroq,Ирак,Iraq,Ироқ,836.2,1918.4,2986.8,3471.9,3551.8,3732.8,5497.9,6670.5,8294.2,10299.3,12526.9,13740.6,1147.4,3363.9,4775.2,6288.5,7123.8,7816.2,8226.2,8702.3,9070.6,10091.0,10986.4,12085.9,1654.6,2045.3,3429.5,5492.2,7292.2,8185.5,9253.8,10732.7,13842.9,15480.6,18054.6,22197.4,3140.1,6081.7,9181.0,12259.9,15067.6,19009.9,22421.5,24882.3,31201.9,36631.9,40701.6,45143.2,7189.2,12597.1,28828.7,20561.7,38011.5,42022.6,48857.8,54641.5,59121.1,66028.0,70093.2,79221.5,5752.4,10530.0,12931.3
496,Mongoliya,Монголия,Mongolia,Монголия,99.6,251.4,290.5,450.0,673.1,911.5,1030.9,1219.2,1416.4,1540.6,1789.4,2558.7,485.6,853.7,2046.3,2396.6,2720.4,3045.5,3310.9,4022.5,4564.0,5663.8,6430.5,7852.7,1938.4,2512.9,3544.5,3974.1,4589.3,4891.6,5469.3,6273.2,6914.2,7692.6,8666.6,13922.8,824.6,1363.6,4053.2,10128.6,10680.6,11463.1,12620.1,13262.7,14144.7,15738.2,17712.3,20440.3,6889.8,8767.1,11299.8,9645.1,13025.9,14497.3,15596.8,17042.8,21097.2,29660.5,37944.4,51846.7,3636.4,6860.2,8843.3
504,Marokash,Марокко,Morocco,Марокаш,119.5,378.4,770.5,1257.2,2002.2,2799.5,3540.1,3747.9,4333.1,4746.4,5103.3,6147.7,166.9,1210.9,1282.8,1793.1,4079.4,6925.4,7132.0,7383.2,8257.8,13451.0,13880.0,14467.0,711.8,1245.0,1844.9,2042.7,2132.8,2298.2,2377.0,2529.7,2841.7,3462.7,3624.9,4004.8,4622.8,5748.3,7464.1,8349.1,9125.2,10054.5,11425.2,12138.5,12859.2,13880.6,15081.5,16035.9,1125.1,1762.4,3611.1,2669.8,4695.5,5656.4,6206.5,7360.4,8163.1,8831.7,9604.9,10058.9,734.8,1474.0,2386.8
608,Filippin,Филиппины,Philippines,Филиппин,1339.4,1568.4,2265.3,2357.8,3826.5,4098.0,4267.5,5839.3,6040.1,6255.7,6995.0,7118.8,30.8,51.5,108.5,160.3,232.5,379.4,418.2,455.1,851.3,1962.9,2516.2,2938.6,1113.1,1085.7,1442.4,2817.2,3111.2,3506.0,4277.2,5455.4,5999.9,7697.9,8828.3,10743.9,711.8,1163.8,1269.6,2288.4,2543.2,3392.1,3520.7,3914.6,5107.0,5389.6,6265.4,6377.4,44.8,691.5,1090.5,918.6,1283.5,1419.6,2495.9,3672.2,4631.2,4838.3,4930.3,5460.7,103.0,265.7,832.5
703,Slovakiya,Slovakia,Словакия,Словакия,769.1,1830.2,3143.0,4832.4,6947.1,8590.5,9159.9,12412.0,13398.1,14613.7,15493.7,16363.3,1593.9,3715.6,5409.4,10126.6,12874.4,14060.9,15669.2,17249.7,18219.6,20827.2,21917.1,24941.4,4234.1,5032.4,7994.9,10328.2,19399.5,20975.0,26515.2,28823.2,33257.4,38134.4,42264.0,46117.9,2887.8,6029.4,10771.5,15043.5,21184.9,22070.6,29954.0,36492.1,41583.1,48247.2,55233.1,59668.6,7266.5,12510.6,26145.6,19641.6,30090.0,36836.8,41381.1,49495.2,55747.3,62849.8,69578.5,75204.8,5677.7,10818.8,17750.5
064,Butan,Бутан,Bhutan,Бутан,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,0.9,0.9,0.0,0.0,0.0,0.0,0.0,187.7,187.7,187.7,187.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0
222,El-Salvador,Сальвадор,El Salvador,Ел-Салвадор,0.0,0.0,0.0,0.0,0.0,0.0,0.5,11.6,11.6,11.6,11.9,18.1,0.1,0.1,0.1,0.8,0.8,0.8,0.8,1.0,2.1,2.8,5.0,5.2,0.0,0.4,2.1,4.7,4.7,4.7,4.7,4.8,7.2,9.2,27.5,28.1,0.0,0.0,0.0,2.7,4.5,4.5,5.4,6.0,7.1,9.1,9.1,9.1,0.8,0.8,1.9,0.8,2.4,8.0,9.9,11.6,15.0,15.0,16.7,46.5,1.1,1.1,8.4
434,Liviya,Ливия,Libya,Ливия,0.0,0.0,0.0,0.1,105.6,105.6,105.6,173.1,258.5,285.7,285.7,381.4,0.0,0.0,82.5,82.5,82.5,82.5,82.5,82.5,82.5,82.5,124.1,124.1,434.0,0.0,0.0,0.1,0.1,0.1,0.1,10.4,10.8,10.8,138.2,138.3,0.0,104.4,104.4,104.4,104.4,104.7,104.7,138.0,138.9,186.5,186.5,186.5,0.0,0.0,6112.6,2456.6,6112.6,6118.3,6167.8,8340.2,12575.4,12575.4,12575.4,12799.8,0.0,0.0,0.0
638,Reyunon,Реюньон,Réunion,Реюнон,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6,6.5,6.5,6.6,638.0,0.0,0.1,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0
833,Men Oroli,Остров Мэн,Isle of Man,Мен Ороли,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,203.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,32.5,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.0,0.0,0.0
533,Aruba,Аруба,Aruba,Aруба,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,9.7,9.7,9.7
796,Terks va Kaykos orollari,Острова Теркс и Кайкос,Turks and Caicos Islands,Теркс ва Кайкос ороллари,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,6.7,8.3,11.1,11.1,69.2,73.1,130.7,81.2,81.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,2.1,2.1,2.1,2.1,2.1,2.1,2.7,2.7,30.5,55.6,115.3,23.0,71.8,339.9,276.0,365.6,424.0,474.9,474.9,521.3,552.9,552.9,586.5,69.2,813.5,1905.5
158,Tayvan,Тайвань,Taiwan,Тайван,1290.3,1836.0,4817.5,12293.5,14736.9,16227.7,18004.2,18817.3,20006.3,22232.3,22641.9,24701.7,1152.9,2558.0,3800.3,5226.7,6337.0,7582.1,8784.1,10491.6,11363.3,13258.1,14336.8,16190.2,1766.3,4797.2,6176.3,7749.4,10310.8,11989.4,15135.3,20123.9,21456.6,26914.6,30271.4,32057.4,547.4,2513.4,4084.4,4847.2,6065.8,7649.5,9902.4,11511.4,12727.5,13706.0,16972.1,18308.2,2311.4,3348.9,5767.8,4443.6,7154.3,9358.0,11176.4,11856.7,13729.4,16284.1,22481.6,24645.4,3272.8,7925.1,10008.2
704,Vetnam,Вьетнам,Viet Nam,Ветнам,5305.9,10083.0,17664.5,28867.7,43657.1,51148.5,62981.3,77109.1,92051.1,106548.3,120465.4,138613.2,7397.3,16480.3,26308.9,36213.5,41085.9,46546.6,50885.6,57998.1,63888.0,71160.4,78556.4,93425.8,13063.3,22569.4,34781.4,46560.4,58821.1,75188.9,97792.2,112493.2,125770.9,141372.1,154100.7,168971.4,11383.1,29823.4,46699.4,61980.9,79744.0,90208.2,105479.2,119845.9,135990.7,152045.7,172821.4,189270.3,23199.7,39726.2,84507.2,63492.2,107254.5,128543.4,159084.5,188897.2,215795.3,247354.3,276442.7,312272.3,25248.2,58588.1,89962.8
554,Yangi Zelandiya,Новая Зеландия,New Zealand,Янги Зеландия,294.0,454.6,636.8,724.3,738.0,995.8,999.7,1235.4,1494.3,1619.9,1876.3,2070.0,88.6,319.6,405.2,414.0,591.6,604.2,943.1,1123.8,1416.1,1750.9,2184.9,2956.5,571.5,173.3,173.3,212.1,241.8,297.7,324.5,326.2,345.0,373.2,434.4,1675.3,26.8,262.6,280.8,289.9,369.2,384.7,1039.1,1096.6,1110.7,1127.1,1135.8,1664.7,27.3,35.9,94.3,35.4,177.2,210.7,298.7,335.6,363.2,399.5,433.9,545.7,55.0,80.3,203.0
070,Bosniya va Gersegovina,Bosnia and Herzegovina,Босния и Герцеговина,Босния ва Герсеговина,0.4,0.6,90.1,175.4,264.7,426.6,436.7,523.7,1009.6,1293.6,1559.1,1601.8,308.3,439.4,637.8,650.4,847.6,854.1,948.2,1044.8,1231.2,1264.1,1342.1,1346.0,70.6,15.8,120.6,125.2,133.4,137.5,140.7,164.3,190.7,191.4,205.2,256.3,18.9,64.7,82.6,283.3,317.3,350.2,367.4,402.5,429.8,657.1,695.1,704.7,67.0,251.5,757.8,523.5,908.8,1095.8,1215.3,1266.4,1300.8,1374.5,1459.2,1610.8,110.9,275.6,434.2
231,Efiopiya,Эфиопия,Ethiopia,Ефиопия,3.9,4.0,4.1,4.1,4.4,4.4,6.6,6.7,6.8,6.8,11.3,13.6,6.3,6.5,6.7,14.9,16.1,16.1,16.1,20.2,20.2,32.5,34.4,35.9,243.1,12.7,50.7,100.5,100.6,101.0,102.7,102.7,102.9,103.2,113.7,114.2,0.0,0.1,2.9,3.6,5.0,6.0,7.2,10.6,12.3,15.1,20.6,26.9,1.2,2.1,16.1,2.8,25.2,119.3,183.1,186.2,1018.5,1241.4,1644.1,2320.7,201.3,276.6,305.6
442,Lyuksemburg,Люксембург,Luxembourg,Люксембург,1667.9,1715.8,2377.2,2814.7,2922.3,3210.7,3639.3,3768.8,3867.6,3996.3,4125.4,4586.0,117.9,346.9,448.5,709.9,814.6,2217.5,3074.7,4154.1,5054.4,5396.9,5577.0,9665.4,1353.9,1740.5,2430.8,2587.1,5168.1,5246.9,7194.2,7258.6,7407.2,7651.3,7738.3,8617.4,99.7,205.7,307.3,581.3,815.5,895.0,1407.8,1494.6,1713.7,1869.9,2013.8,2240.8,6150.2,6303.0,6612.0,6451.7,6968.8,7096.4,7741.2,8600.3,9252.2,12501.6,12663.6,16502.0,128.9,3579.6,4369.0
076,Braziliya,Бразилия,Brazil,Бразилия,30571.3,42952.5,59700.5,91053.7,121262.9,147784.4,187989.7,228047.0,276081.6,296023.5,332161.2,350143.8,41198.0,65251.9,104288.2,137560.5,169990.9,207534.5,281498.7,337210.5,402346.3,462602.9,500859.5,554604.2,70367.9,121681.7,175811.2,234414.0,312051.9,334575.7,416428.0,500241.9,553642.6,587448.3,624063.6,656702.2,16300.2,44327.2,72963.4,106831.6,164864.6,225087.5,286858.6,345621.9,384586.9,403263.9,417354.5,439224.4,33569.2,65590.4,102232.9,84863.5,130002.0,169359.5,185816.3,210009.9,228379.9,244003.7,257966.2,276467.7,19487.4,43477.2,64977.9
659,Saint Kitts va Nevis,Сент-Китс и Невис,Saint Kitts and Nevis,Саинт Китц ва Невис,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.3,1.3,1.3,1.3,1.3,1.3,1.3,2.9,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0.5,0.7,0.9,1.0,1.3,1.5,1.5,1.5,0.0,0.0,0.0
834,Tanzaniya Birlashgan Respublikasi,Объединенная Республика Танзания,United Republic of Tanzania,Танзания Бирлашган Республикаси,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.3,0.4,0.4,0.4,0.5,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,15.9,15.9,63.9,834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.8,0.0,0.0,0.0,0.2,0.5,1.1,12.3,13.2,15.5,225.2,226.4,301.0,74.2,97.8,341.1,122.0,342.5,387.7,443.7,445.0,500.5,531.7,533.4,603.7,3.2,4.6,93.4
246,Finlyandiya,Финляндия,Finland,Финляндия,3789.7,6721.0,9126.2,16924.1,25134.6,31097.9,35880.6,38790.3,41921.2,46702.7,52531.7,57146.7,2670.4,5190.8,8288.0,12657.0,16886.2,18618.4,20854.6,24145.8,28904.1,33190.3,37160.8,42892.9,3772.4,12926.1,17164.2,18664.6,23573.8,23588.8,26931.0,29842.8,34475.7,36854.4,40011.5,48650.8,2449.7,6132.4,11853.0,14436.8,20231.9,24851.6,29810.0,36901.9,40875.2,45688.0,48792.7,151751.9,36617.6,40157.5,48283.4,44712.9,54520.0,63152.3,66148.9,68235.2,72999.2,75732.5,77953.6,88156.6,2692.1,8104.2,17813.7
540,Yangi Kaledoniya,Новая Каледония,New Caledonia,Янги Каледония,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.7,2.7,2.7,2.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.0,0.0,0.0
