Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2021-M01,2021-M02,2025-M01.1,2025-M02.1,2025-M03.1,2021-M03,2021-M04,2021-M05,2021-M06,2021-M07,2021-M08,2021-M09,2021-M10,2021-M11,2021-M12,2022-M01,2022-M02,2022-M03,2022-M04,2022-M05,2022-M06,2022-M07,2022-M08,2022-M09,2022-M10,2022-M11,2022-M12,2023-M01,2023-M02,2023-M03,2023-M04,2023-M05,2023-M06,2023-M07,2023-M08,2023-M09,2023-M10,2023-M11,2023-M12,2024-M01,2024-M02,2024-M03,2024-M04,2024-M05,2024-M06,2024-M07,2024-M08,2024-M09,2024-M10,2024-M11,2024-M12,2025-M01,2025-M02,2025-M03,2025-M04,2025-M05,2025-M06,2025-M07,2025-M08,2025-M09,2025-M10,2025-M11,2025-M12,2026-M01,2026-M02,2026-M03
192,Kuba,Куба,Cuba,Куба,0.0,3.2,41.5,119.9,119.5,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,18.2,0.8,1.1,1.1,21.5,21.5,21.5,21.5,40.6,40.6,42.3,59.1,59.1,0.0,49.4,75.8,75.8,75.8,76.8,83.1,83.1,99.2,99.2,100.4,123.5,25.6,56.5,68.5,68.5,113.0,113.0,114.7,191.8,191.8,193.7,291.3,298.1,30.4,33.3,33.3,138.3,138.9,138.9,186.4,225.1,257.6,264.8,264.7,314.6,41.54900000000001,119.86200000000001,119.5
384,Kot D'ivuar,Кот-д'Ивуар,Côte d’Ivoire,Кот Дъивуар,2.5,61.9,717.3,2245.2,3503.3,84.1,96.3,96.3,125.8,186.4,259.4,353.2,534.6,557.8,642.0,23.3,46.6,316.5,714.0,779.1,871.4,894.2,915.0,1337.5,1741.5,1762.6,1772.8,223.5,282.2,347.1,367.1,452.3,551.7,644.7,881.4,1243.4,1491.5,1511.1,1669.4,79.3,166.3,167.6,167.6,167.6,202.6,237.6,408.5,408.5,408.5,408.5,410.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,10.2,340.2,340.2,717.3389999999999,2245.1659999999997,3503.3
798,Tuvalu,Тувалу,Tuvalu,Тувалу,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,Chad,Чад,Chad,Чад,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9,43.9,43.9,43.9,43.9,43.9,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008,Albaniya,Албания,Albania,Aлбания,1.0,4.7,26.5,52.0,78.3,5.3,20.1,45.5,48.8,48.8,49.6,49.6,54.9,59.7,60.5,0.0,1.9,2.0,2.0,3.2,16.0,28.1,34.2,34.2,42.4,44.3,45.8,0.0,4.8,7.0,9.4,13.6,13.6,17.0,17.6,18.7,23.8,23.8,45.2,16.9,19.1,70.9,262.7,449.7,468.0,484.6,1248.1,1654.7,1679.6,1684.3,1718.4,5.9,27.9,54.0,63.1,67.9,75.2,98.3,105.5,127.7,147.3,196.5,205.1,26.529999999999998,51.98900000000001,78.3
196,Kipr,Кипр,Cyprus,Кипр,27.3,53.1,6.9,144.6,259.2,53.1,64.5,147.7,201.1,201.1,209.8,231.4,264.5,366.6,843.3,39.3,256.4,3284.9,3422.5,3968.8,4274.1,4426.1,4520.0,4546.8,4906.3,5123.3,5353.4,17.3,195.6,259.9,375.3,421.4,498.4,527.1,624.2,674.2,989.3,1023.6,36752.2,0.0,2074.8,2075.1,2075.9,2122.8,2154.6,2234.2,2498.6,2747.8,2846.3,2846.3,2846.3,6.8,214.2,480.5,500.0,537.1,566.0,652.4,685.8,994.8,995.0,1343.8,1506.2,6.8607,144.6395,259.2
388,Yamayka,Ямайка,Jamaica,Ямайка,8.5,8.5,0.0,21.1,21.1,8.5,8.5,8.5,8.5,9.4,9.4,17.6,17.6,17.6,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,8.9,0.0,2.4,2.4,2.4,2.4,2.4,16.2,16.2,16.2,16.2,16.2,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0003,0.0005,0.0,0.0,2.3,4.5,15.6,15.6,18.1,18.1,20.4,25.4,0.0,21.06,21.1
016,Amerika Samoa,Американское Самоа,American Samoa,Aмерика Самоа,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,3.9,3.9,3.9,3.9,11.6,11.6,39.3,39.3,51.2,51.2,51.2,0.0,0.0,0.0,43.0,68.7,68.7,69.6,69.6,69.6,69.6,69.6,71.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Benin,Бенин,Benin,Бенин,0.0,0.0,0.0,0.0,36.6,0.0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6
404,Keniya,Кения,Kenya,Кения,179.8,409.3,338.0,558.4,632.5,1051.9,1612.9,1735.7,2035.3,2739.4,3114.7,3832.7,4175.6,4415.1,4667.4,391.3,461.3,1073.9,1423.3,1714.4,2215.2,2719.6,2767.4,3101.8,3440.1,3745.1,4084.5,325.2,1020.1,1083.0,1237.0,2067.9,2152.3,2934.4,3182.0,3427.2,3855.4,4023.2,4243.2,248.4,583.0,764.7,1129.9,1299.5,1589.1,1955.1,2401.2,2679.8,2937.5,3404.5,3969.0,359.8,413.0,531.5,736.1,1450.0,1681.8,1886.5,2280.8,2528.7,2634.3,2727.7,3101.7,338.01500000000004,558.445,632.5
020,Andorra,Андорра,Andorra,Aндорра,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,Dominika,Доминика,Dominica,Доминика,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,Koreya Xalq Demokratik Respublikasi,Корейская Народно-Демократическая Республика,Democratic People's Republic of Korea,Корея Халқ Демократик Республикаси,9.8,229.2,0.0,0.0,0.0,229.2,229.2,229.2,229.2,229.2,229.2,229.8,229.8,229.8,229.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.7,0.0,0.0,0.1,0.1,0.1,0.1,0.2,0.5,0.5,0.5,0.5,513.5,0.0,38.4,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0
604,Peru,Перу,Peru,Перу,3.9,4.0,194.8,384.8,740.7,4.3,6.0,25.2,29.0,30.0,30.0,78.3,78.5,78.5,164.6,13.0,43.8,48.4,48.4,52.2,140.7,145.9,149.6,164.0,166.9,335.4,340.5,28.2,106.9,125.1,168.7,174.1,225.8,235.9,355.5,426.7,492.8,500.2,732.4,84.1,141.8,229.3,273.8,275.1,292.4,408.4,458.1,661.8,902.5,1106.8,1321.4,342.4,448.5,815.3,912.8,1126.6,1343.8,1689.9,1803.2,1918.4,2112.8,2494.1,2863.6,194.76841999999996,384.8054200000001,740.7
807,Shimoliy Makedoniya,Северная Македония,North Macedonia,Шимолий Македония,9.6,10.5,7.4,140.0,284.2,17.4,17.4,17.9,27.5,27.5,27.5,27.5,27.8,28.4,29.0,0.2,25.7,33.3,33.4,33.4,33.4,84.2,89.1,92.0,93.3,95.2,118.1,0.8,1.7,27.4,142.0,146.4,199.0,238.9,239.0,260.0,297.7,347.3,347.3,35.0,112.6,115.6,151.6,154.8,156.0,266.2,271.2,272.3,276.2,281.0,425.3,1.8,1.8,6.7,15.7,113.3,158.5,244.6,332.7,412.4,470.6,695.9,772.5,7.361,140.04000000000005,284.2
772,Tokelau,Токелау,Tokelau,Токелау,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
024,Angola,Ангола,Angola,Aнгола,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,0.8,0.8,0.8,3.1,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,34.9,65.7,135.7,135.7,0.0,0.0,0.0,9.5,9.5,9.5,9.5,13.0,13.0,13.0,13.6,13.6,0.7,0.7,0.7,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,0.0,0.0,7.8
214,Dominika Respublikasi,Доминиканская Республика,Dominican Republic,Доминика Республикаси,0.0,0.0,17.1,17.1,49.2,0.0,0.0,0.0,3.4,3.4,3.8,13.2,13.4,13.4,13.4,0.0,0.0,0.0,0.0,0.0,5.6,5.6,5.6,5.6,5.6,5.6,5.6,0.1,0.1,175.1,175.1,177.3,184.7,186.4,186.5,187.8,188.0,189.3,196.1,9.0,9.0,20.0,24.5,26.6,33.3,33.3,34.3,40.5,40.6,45.8,45.8,15.9,15.9,26.0,29.9,42.0,44.8,48.1,58.2,58.2,80.7,84.0,85.8,17.060999999999996,17.060999999999996,49.2
831,Gernsi,Гернси,Guernsey,Гернси,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,Niderlandiya Antillari,Нидерландские Антильские Острова,Netherlands Antilles,Нидерландия Aнтиллари,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
032,Argentina,Аргентина,Argentina,Aргентина,3818.2,6530.4,1176.7,2363.7,3419.5,8479.8,14709.7,19213.7,23080.3,30106.0,35046.8,39474.6,46378.7,55603.7,60269.5,3836.2,6343.3,9642.3,11099.1,14677.4,17005.2,17637.1,19147.7,20310.7,22334.8,25094.4,26611.0,3617.2,6299.1,8086.7,9391.0,9856.1,10465.0,11939.8,13384.3,14188.8,15260.0,15861.7,17107.4,117.5,260.4,374.4,763.8,1228.9,2029.6,3333.6,4810.1,5825.6,7987.4,9115.2,10278.1,2379.0,4332.3,5673.6,6601.2,7835.4,9718.2,10692.5,12139.2,13409.7,14918.4,17718.8,21708.8,1176.69,2363.7410000000004,3419.5
218,Ekvador,Эквадор,Ecuador,Еквадор,3095.3,5225.8,3512.2,6806.5,13231.3,7784.5,10457.0,11533.0,12896.3,14193.4,15429.1,16933.6,19223.6,22788.7,30840.8,6190.6,11094.1,16997.0,21462.1,23092.4,25959.5,28891.0,33639.6,39352.0,43836.1,52338.7,62621.6,9070.5,14008.6,19716.4,29877.2,40966.1,46992.9,54096.0,59457.4,66598.5,74259.5,83538.0,92311.3,12598.6,23974.3,32177.6,36028.6,38916.0,41130.1,43210.3,45146.7,47567.8,50286.5,53437.9,57609.2,4088.7,8048.6,12394.5,18058.5,23195.5,27688.1,30728.1,34098.0,38435.2,40091.9,45663.5,50976.2,3512.2369999999996,6806.477500099993,13231.3
422,Livan,Ливан,Lebanon,Ливан,0.0,0.0,6.2,33.1,69.1,3.1,12.3,12.3,145.3,145.3,145.3,145.3,832.2,832.2,832.2,0.0,30.9,30.9,40.5,40.5,73.2,73.2,73.2,73.2,73.3,73.3,83.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,37.5,37.5,78.4,202.2,202.2,0.1,0.1,0.1,12.0,12.0,142.2,265.5,334.8,410.4,485.9,485.9,492.8,0.0,0.4,39.4,61.5,61.5,61.5,94.4,140.8,240.2,399.8,415.5,549.1,6.249,33.107,69.1
630,Puerto-Riko,Пуэрто-Рико,Puerto Rico,Пуерто-Рико,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.6,5.2,9.2,9.2,9.2,9.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,3.5,3.5,3.5,3.5,6.3,6.3,6.3,8.5,8.5,8.5,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,3.9,3.9,3.9,3.9,0.00676,0.00676,0.0
044,Bagam orollari,Багамские Острова,Bahamas,Багам ороллари,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
031,Ozarbayjon,Азербайджан,Azerbaijan,Озарбайжон,3610.0,4433.9,5184.2,14614.5,26181.0,11132.3,14837.8,16324.2,18194.2,19721.7,27970.6,31135.0,34730.1,37245.6,42901.8,2994.6,5338.0,10806.8,16575.9,18217.1,23606.8,29230.8,34973.4,37292.5,39358.0,44989.2,49455.1,4031.4,8710.1,14280.6,17489.1,24528.9,20565.6,69002.9,76548.2,79831.2,84814.1,91558.1,102798.0,2992.5,6134.1,9267.3,12535.2,15528.4,17664.0,23036.0,27911.5,33066.4,38219.5,41695.9,45449.4,3230.4,7334.4,10025.7,14830.4,18590.7,23528.8,31184.4,39453.9,48462.3,58616.9,70079.3,79996.5,5184.222975300002,14614.467882400004,26181.0
004,Afg'oniston,Афганистан,Afghanistan,Aфғонистон,40.7,150.0,2916.9,9305.3,64383.9,252.6,579.1,920.9,1426.3,1781.0,2034.6,2234.1,2580.4,3490.2,6191.9,583.1,1061.8,3413.6,3666.6,3873.2,4634.9,4822.5,5374.1,6273.3,7261.5,8377.6,9345.1,348.9,786.9,1529.4,2230.5,2839.5,3325.8,3979.3,5887.8,6645.6,7733.7,9514.4,10307.3,752.5,3022.4,4852.7,7087.5,10417.0,13068.8,17144.6,21236.0,22568.0,28331.0,30716.8,44936.1,49528.3,67544.7,85868.1,89359.2,106105.9,119606.1,122221.5,126928.4,131534.0,136810.0,139443.4,144696.0,2916.8854358999997,9305.262753400017,64383.9
276,Germaniya,Германия,Germany,Германия,42229.7,73119.2,95529.0,182575.7,267003.2,125294.9,181991.4,256847.3,308871.5,366351.4,420621.3,501558.8,557739.8,614622.3,693513.6,39540.4,162315.1,363786.9,422231.3,465144.3,516897.9,589397.0,648844.5,713935.9,789425.4,856536.4,1071295.6,490824.7,561987.3,654558.2,761593.6,861923.1,892347.1,560949.2,651606.3,723219.2,809147.4,890453.0,985496.6,91221.6,161789.1,248431.8,319199.2,395945.2,468404.5,553912.0,624533.9,793401.9,897820.2,988106.5,1116456.9,160096.6,235061.2,269471.7,387470.6,507100.5,589755.0,681916.1,774049.9,866164.4,953880.9,1048368.4,1282185.9,95528.95609960001,182575.73242320053,267003.2
417,Qirg'iziston,Кыргызстан,Kyrgyzstan,Қирғизистон,12364.5,27607.7,18233.8,34303.1,51821.6,41792.7,55369.4,66105.0,78713.3,95308.4,108729.6,119871.4,130424.7,141686.4,161593.4,8939.4,25720.8,42478.1,60700.4,79165.8,106224.9,130871.8,158909.9,183600.1,217105.7,254049.2,280729.5,18265.9,38159.7,65158.9,89952.1,112878.9,134294.9,159483.3,187640.3,216323.2,247627.0,277932.6,333827.5,19575.2,34888.6,50467.9,68520.5,96884.9,111214.1,142330.8,163997.7,183947.3,228993.4,260078.6,333124.2,24161.0,40930.5,55520.9,77882.0,112654.6,164054.0,184130.8,225711.6,250728.4,295828.6,343370.3,428091.4,18233.812209099997,34303.0922291,51821.6
156,Xitoy,Китай,China,Хитой,337212.7,636574.2,1446294.0,2810434.6,3975344.3,1019191.2,1506559.6,1877418.7,2337764.5,2729425.9,3212383.6,3587060.2,4012564.6,4404923.2,4923420.6,462317.7,1048036.5,1659518.2,2285084.6,2745093.6,3278600.6,3717322.3,4258706.3,4768152.5,5260928.7,5792445.7,6427708.1,460976.4,1146426.1,1991630.2,2728641.0,3717517.3,4237834.4,5368527.8,6544320.6,7599486.9,8749535.9,9957044.0,11339099.0,958243.7,1781827.1,2558198.4,3313670.8,4234816.5,4898141.6,5674219.5,6645885.6,7503584.7,8513606.9,9342479.4,10431776.8,906723.4,1777123.0,2563317.9,3574899.9,4642617.1,5650684.8,6980330.1,8457853.1,10021763.6,11474612.1,12779790.3,14755927.5,1446293.9786714322,2810434.570171125,3975344.3
068,Boliviya,Боливия,Bolivia,Боливия,0.2,0.2,0.0,5.2,5.2,0.2,0.2,0.2,0.5,0.5,0.5,0.8,0.8,0.8,0.9,0.0,0.0,0.0,0.3,0.3,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,6.8,6.8,13.7,13.7,20.7,20.7,20.7,20.7,20.8,20.8,20.8,0.0,0.0,9.2,9.2,9.2,9.4,9.4,9.4,9.4,9.4,15.0,15.0,0.0,5.1709583,5.2
226,Ekvatorial Gvineya,Экваториальная Гвинея,Equatorial Guinea,Екваториал Гвинея,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,Lixtenshteyn,Лихтенштейн,Liechtenstein,Лихтенштейн,44.2,44.4,5.8,5.8,97.5,44.4,86.2,86.3,92.5,101.0,109.1,110.5,110.9,126.3,126.3,0.0,2.7,2.7,3.2,4.5,6.7,6.7,12.1,12.4,12.6,15.3,17.0,7.5,7.9,8.9,12.4,12.4,12.4,12.4,12.8,12.9,18.9,21.5,41.7,6.0,11.2,15.2,15.7,17.9,24.4,43.5,49.5,50.2,51.1,55.5,55.5,3.7,3.7,6.0,6.0,36.7,41.5,46.1,65.2,71.9,80.7,341.5,402.7,5.814000000000001,5.814000000000001,97.5
642,Ruminiya,Румыния,Romania,Руминия,1347.6,2231.2,5517.2,10296.7,13002.2,3060.1,4464.0,5447.4,8381.6,10438.1,11446.1,12472.1,13958.3,16133.3,18627.1,1836.7,3916.2,5285.0,6750.3,9426.8,11212.2,13516.2,18584.6,22146.7,39457.1,44466.6,48158.2,4149.6,6547.7,8229.7,10458.6,13387.5,14586.8,16045.4,17753.8,20215.2,23518.8,27558.6,31114.4,3212.7,4560.5,6830.6,9669.4,12659.3,16573.0,19047.0,22194.0,24839.1,29188.0,32583.1,37250.7,4719.7,7528.0,10206.4,12942.2,18400.3,21084.3,25147.2,34136.5,39706.3,44845.5,48935.3,56087.7,5517.170311800001,10296.692348400014,13002.2
688,Serbiya,Сербия,Serbia,Сербия,364.5,860.3,397.5,2059.7,3489.9,1116.7,3367.8,3894.2,4147.4,4252.2,4387.3,4863.1,5266.9,5657.1,6196.5,956.8,1537.6,2679.0,3861.7,5631.2,7494.1,8844.3,10106.1,11415.6,12097.2,13796.7,14496.7,1552.2,3691.6,4975.0,6236.7,6976.0,8052.7,8936.9,9120.6,9637.2,10748.1,11319.8,12100.5,964.8,2348.9,3514.2,4771.1,6002.2,6959.5,7486.0,8000.7,9154.9,9792.9,10446.0,11091.4,1753.4,3489.5,4383.3,5382.0,6459.1,7584.3,8561.9,9302.7,9668.3,10027.3,10532.2,11046.9,397.52,2059.7299999999996,3489.9
710,JAR,ЮАР,South Africa,ЖAР,2465.4,2574.3,1831.3,2594.4,2819.9,2617.6,2758.2,2759.9,2835.4,2977.2,3278.5,3453.6,3565.4,3663.8,3943.0,265.1,309.3,327.2,354.0,360.8,2410.3,2429.2,4101.8,4592.2,4916.9,5564.1,5596.9,559.3,635.3,8563.6,11239.4,11470.9,12171.4,12250.8,14093.8,19452.5,24296.8,44213.7,50385.7,224.7,327.5,535.2,695.5,813.1,848.0,997.2,1278.6,1667.4,3649.5,4354.7,5914.4,134.8,176.7,874.0,911.9,1146.6,1300.0,1583.6,3157.4,4156.8,8845.0,11117.8,12390.6,1831.277,2594.381,2819.9
620,Portugaliya,Португалия,Portugal,Португалия,194.2,579.7,46223.1,47314.9,49722.6,1214.1,1579.7,1987.1,2347.2,3001.5,3485.5,3951.5,4371.0,4706.3,5311.7,178.7,773.3,1262.7,2194.6,2904.5,3539.9,4615.9,5125.7,5313.8,5666.0,6097.2,6607.5,951.7,1709.8,2204.6,3641.9,5108.0,5583.0,7018.5,7519.5,8273.2,9049.9,9806.2,10395.8,690.6,1609.0,2210.1,3227.1,4090.7,4867.1,5920.8,7054.3,8035.1,9172.5,10142.6,11109.1,1216.3,2037.7,2754.0,3698.7,4829.4,6233.5,7233.8,8136.8,9865.6,12068.5,13619.3,15381.2,46223.094371,47314.8692425,49722.6
072,Botsvana,Ботсвана,Botswana,Боцвана,0.0,0.0,0.0,1.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,7.8,7.8,7.8,0.0,0.0,0.0,0.0,8.2,17.3,17.3,17.3,17.3,17.3,17.3,17.3,0.0,0.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,12.5,12.5,12.5,6.3,12.5,41.5,41.5,41.5,43.7,43.7,43.7,45.0,45.0,46.4,46.4,0.0,0.9597089,3.6
233,Estoniya,Эстония,Estonia,Естония,2189.7,7023.4,353.5,2281.4,3508.6,8610.9,13012.2,15324.6,17589.8,20530.6,23251.0,26839.8,31291.8,36607.9,42092.2,15552.9,21020.1,25687.5,34210.0,38225.5,43195.6,44403.6,50143.2,56035.5,63853.2,68929.6,75713.8,6237.9,8380.3,17576.5,27125.3,37926.5,33784.7,39680.4,53039.9,55081.4,56982.6,59279.7,96367.4,3376.2,12706.5,15905.6,24104.4,41977.5,54442.2,56852.6,74650.4,82460.0,94728.2,107612.3,120398.5,3208.1,11569.6,14843.6,21037.1,23251.9,24922.2,26603.8,29227.3,33756.1,34794.8,35947.8,37906.0,353.484343,2281.4211710000004,3508.6
446,Makao,Макао,Macao,Макао,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,20.9,24.2,24.2,117.6,117.6,117.6,0.0,0.0,24.4,24.4,24.4,24.4,24.4,24.4,24.4,24.4,24.4,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.6,2162.4,375.1,880.8,880.8,880.8,880.8,880.8,880.8,880.8,880.8,880.8,880.8,880.8,0.0015,0.0015,0.0
660,Angilya,Ангилья,Anguilla,Aнгиля,0.0,0.0,0.0,0.0,0.0,3.3,0.0,20.0,20.0,20.0,20.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.4,49.4,49.4,123.3,123.3,123.3,197.2,197.2,197.2,271.1,271.1,271.1,73.9,73.9,73.9,98.0,98.0,98.0,122.1,122.1,122.1,146.2,146.2,146.2,0.0,0.0,0.0
084,Beliz,Белиз,Belize,Белиз,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
