Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1
1726266,Yunusobod tumani,Юнусабадский район,Yunusabad district,Юнусобод тумани,1647152.6,1744470.4,1832838.0,1958897.5,2130561.4,2306955.7,2457147.4,2631006.4,2965290.5,3312848.4,3639493.7,3797213.7,4182557.8,4178643.0,4321525.6,4581142.7,4869519.2,5541448.4,5509186.6,5844876.4,5888427.4,6490118.9,6986093.1,7430335.3,8124315.7,8460687.5,8673912.9,9081007.1,9447698.2,10219520.2,10624511.3,11042244.3,12000362.9,12111871.6,12319244.5,13283220.8,13767274.6
1726269,Mirzo Ulug‘bek tumani,Мирзо Улугбекский район,Mirzo Ulugbek district,Мирзо Улуғбек тумани,1581497.3,1644043.6,1738277.2,1916672.1,1909408.7,2008772.7,2143876.7,2369833.1,2601721.3,2733692.5,2999965.4,3229464.0,3534165.6,3459086.9,3529783.5,3758856.2,3985338.8,4225498.6,4095252.1,4596568.0,5122437.4,5335380.5,5484847.3,5894096.1,6136005.6,6494210.0,6728144.3,7319892.0,8321902.1,8881783.0,9224869.8,9736261.8,10662537.7,11262820.7,11511205.3,12058135.3,13055838.1
1726273,Mirobod tumani,Мирабадский район,Mirabad district,Миробод тумани,2044108.9,2174342.5,2256535.5,2377551.3,2431917.5,2637216.7,2796745.6,2977701.5,3296026.3,3413178.9,3630143.0,3857147.4,4399023.8,4340441.1,4415807.9,4514106.1,4765355.9,5221853.0,5300477.7,5606901.4,6068332.4,6661584.3,6809251.5,7106439.8,7952694.1,8886518.8,9168985.0,9418851.0,10438273.6,11164263.0,11111288.8,11406914.4,12635418.0,13001580.0,13146259.0,12852657.8,14322478.0
1726277,Shayxontoxur tumani,Шайхантахурский район,Shaykhantakhur district,Шайхонтохур тумани,1786582.3,1955175.0,2102121.2,2291562.8,2534655.9,2840517.8,2965485.9,3071924.6,3097028.5,3401348.1,3567123.4,3723454.4,3927551.4,4025806.3,4212150.2,4389399.0,4732783.9,5075025.1,5064236.7,5474565.4,5634028.3,5599437.3,5904702.1,6488863.6,6899574.1,7182432.8,7318159.3,7675173.2,8299181.6,9191985.7,9750393.0,10270161.7,10497680.8,11246177.6,11378072.4,11744749.9,14083528.8
1726280,Olmazor tumani,Алмазарский район,Almazar district,Олмазор тумани,1367743.3,1402363.8,1409922.1,1542161.8,1568494.7,1657958.3,1707948.3,1835332.2,2265051.7,2349518.6,2549591.3,2688569.0,3108712.7,2900039.9,2996154.9,3106360.1,3501414.5,3517277.0,3625544.2,3920424.8,4207109.7,4463878.1,4561612.6,4772052.9,5051127.9,5391783.6,5452625.7,5656152.3,6084709.2,6310272.7,6356740.0,6613268.4,7414544.1,7585309.3,7824449.8,8508804.0,8563328.0
1726283,Sirg‘ali tumani,Сергелийский район,Sergeli district,Сирғали тумани,1889494.6,1940324.3,2040310.6,2235080.0,2701203.3,2749512.7,3064579.1,3287147.7,3354240.0,3409778.0,3649528.0,3609724.1,3223930.2,2842613.6,2772330.5,2868628.6,3325880.2,3374247.6,3451046.2,3954654.6,4953945.8,5443375.8,5681214.6,5871590.1,6312249.1,6607082.8,6741667.3,6785784.8,7715415.1,7953777.0,7922372.5,8051242.6,9055969.4,9132556.6,9399260.2,9612070.0,10585352.8
1726287,Yakkasaroy tumani,Яккасарайский район,Yakkasaray district,Яккасарой тумани,1922623.3,2014017.8,2143883.6,2345252.8,2367897.1,2527158.8,2771141.6,3013860.0,3277587.6,3076118.6,3307726.9,3415280.1,3854977.5,3926024.7,4134669.5,5133765.5,4145575.1,4197631.9,4181361.1,4900461.9,5297434.5,5634946.7,9052994.5,8852163.3,7435841.3,7533794.9,7731367.0,8044223.0,8524440.8,8931796.6,8998999.1,9426894.5,10328920.4,10293708.9,10545809.3,10889500.0,11422849.1
1726290,Yashnobod tumani,Яшнободский район,Yashnabad district,Яшнобод тумани,1517751.8,1629709.0,1676108.8,1770400.3,1920122.6,1921050.2,2043228.0,2232735.7,2522890.8,2663853.2,2905982.6,3069732.4,3829721.7,3850987.2,3903570.0,4063025.7,4398616.2,4479580.9,4433069.1,4748205.7,5073720.8,5254715.1,5435467.1,5650962.0,5946692.0,6439840.5,6639811.9,6977933.3,7475703.5,7883825.2,8117369.1,8457018.3,8984075.1,9256348.3,9692726.0,10203470.9,11417928.6
1726292,Yangihayot tumani,Янгихаётский район,Yangikhayot district,Янгиҳаёт тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135494.6,2544989.9,2895218.3,3108476.4,3450565.8,3298071.4,3324213.4,3395528.3,3937966.4,4688482.5,4672546.0,5026829.2,5299710.5,5558913.4,5651084.5,5784538.3,5831451.0,5765012.2,6078201.3,5798158.6,6095458.7
1726294,Chilonzor tumani,Чиланзарский район,Chilanzar district,Чилонзор тумани,1488997.3,1550847.1,1619438.3,1712501.7,1709563.0,1749487.8,1858276.4,2023943.4,2315168.2,2464975.2,2696159.7,2900691.5,3380108.9,3174293.3,3385805.8,3564826.4,3915679.2,3994670.5,4185507.9,4704242.7,4872310.7,5122195.2,5326793.8,5778748.1,6576372.6,6672500.5,6770549.2,6838555.9,7114003.9,7194368.8,7340122.9,7605975.2,8143098.4,8556384.8,8899493.1,9281679.6,9903190.1
