Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2021-M01,2021-M02,2021-M03,2021-M04,2021-M05,2021-M06,2021-M07,2021-M08,2021-M09,2021-M10,2021-M11,2021-M12,2022-M01,2022-M02,2022-M03,2022-M04,2022-M05,2022-M06,2022-M07,2022-M08,2022-M09,2022-M10,2022-M11,2022-M12,2023-M01,2023-M02,2023-M03,2023-M04,2023-M05,2023-M06,2023-M07,2023-M08,2023-M09,2023-M10,2023-M11,2023-M12,2024-M01,2024-M02,2024-M03,2024-M04,2024-M05,2024-M06,2024-M07,2024-M08,2024-M09,2024-M10,2024-M11,2024-M12,2025-M01,2025-M02,2025-M03,2025-M04,2025-M05,2025-M06,2025-M07,2025-M08,2025-M09,2025-M10,2025-M11,2025-M12,2026-M1,2026-M2,2026-M03
100,Bolgariya,Болгария,Bulgaria,Болгария,1607.4,3719.8,5449.2,6101.7,8186.3,10018.1,12526.7,17721.4,20149.0,22503.2,26351.7,31194.8,1452.1,3953.9,4854.6,9386.1,13138.0,15924.5,26608.8,32940.1,41504.4,48460.5,65807.5,65807.5,1283.0,3195.3,6034.8,8557.0,10138.0,12937.1,22371.6,27922.4,33312.4,39950.7,43406.7,46020.6,133.0,1537.6,3351.7,4124.9,7708.9,11020.0,14336.4,16344.5,18486.7,21952.7,23007.7,25485.0,2788.2,4448.8,8397.6,19031.1,25375.6,30961.0,33444.6,36094.3,39149.8,41627.2,46569.3,48406.6,1115.8,2606.9,4505.2
036,Avstraliya,Австралия,Australia,Aвстралия,74.7,91.0,92.6,92.8,95.5,98.8,104.2,104.8,127.3,170.2,190.3,202.8,17.3,18.6,19.5,21.4,23.7,24.9,26.2,46.3,89.0,98.5,202.4,202.4,1.9,11.9,17.4,41.0,99.0,115.9,126.7,143.0,170.6,203.7,218.4,4038.7,3.9,11.5,99.9,128.8,177.0,209.2,247.3,346.6,381.3,409.1,423.8,601.5,11.5,30.3,61.7,97.3,227.9,464.9,527.6,608.5,679.0,731.7,762.2,848.1,15.4,66.0,90.3
040,Avstriya,Австрия,Austria,Aвстрия,152.8,292.6,499.2,617.6,784.1,857.6,978.2,1881.7,2924.6,4377.4,6392.8,7841.3,201.2,468.6,1721.2,3242.7,5629.5,8091.4,11732.6,17792.4,18159.2,18909.6,23441.5,23441.5,1689.4,1854.6,3023.0,4209.3,5615.6,7539.8,7768.8,10189.1,11234.2,12540.4,13201.1,14930.9,675.6,1749.2,2631.2,3160.9,3741.4,5188.4,5572.7,7475.4,8299.0,8956.6,10016.2,10816.0,1612.4,2479.2,3240.9,4430.2,5422.0,6634.6,8050.4,9780.4,10022.6,11280.1,11821.3,13646.4,485.1,2471.9,4069.4
012,Jazoir,Алжир,Algeria,Жазоир,0.0,119.0,123.9,141.3,150.6,157.9,508.0,517.6,528.3,539.5,547.2,556.3,0.0,0.0,0.0,0.0,0.2,0.3,0.3,1.1,330.5,495.2,932.7,932.7,146.6,146.6,164.1,164.1,262.5,344.2,344.5,344.5,344.7,344.8,355.8,358.0,0.0,31.0,32.4,32.7,32.8,38.4,38.9,41.0,127.2,180.5,313.5,315.6,224.3,216.3,283.5,361.4,363.0,363.3,380.4,451.0,452.9,457.6,459.2,518.7,0.5,150.0,150.5
051,Armaniston,Армения,Armenia,Aрманистон,530.2,1059.6,1828.4,2578.1,3101.3,3599.7,4906.8,6154.8,7261.9,7965.9,9149.5,10353.9,2049.0,3267.5,3785.0,5308.1,6986.4,8432.5,9830.7,12478.5,13915.7,15574.5,20203.1,20203.1,629.2,2695.3,4887.4,11035.3,14099.0,17724.5,18107.6,21060.6,23889.2,26314.2,28356.1,31937.7,579.2,1784.6,2982.5,4466.8,6131.4,7752.3,9292.9,11418.3,13332.7,16046.1,18997.6,21443.9,1436.6,2972.5,5415.5,7483.0,9785.1,11078.7,13416.5,15770.6,17791.7,21395.4,24816.6,28254.7,1319.3,3004.6,4875.8
050,Bangladesh,Bangladesh,Bangladesh,Бангладеш,730.2,2221.7,2501.4,3259.8,3941.1,4820.2,6005.5,6081.1,7588.3,8626.7,10123.5,10872.0,452.8,960.0,1305.1,2617.7,3197.9,4448.2,6015.8,6711.4,7712.2,8768.2,9797.4,9797.4,145.8,303.0,1321.0,1812.5,2043.7,2155.6,2520.7,3454.5,3634.5,5021.7,5477.0,6478.6,702.4,1639.5,2897.0,2909.7,3670.5,3916.0,3921.2,4044.9,4146.3,4291.5,5217.2,5632.4,628.1,907.9,1757.1,2299.4,2991.8,3439.1,4207.2,4741.7,5040.5,5428.9,6499.9,6892.6,460.2,1244.0,2034.3
056,Belgiya,Бельгия,Belgium,Белгия,1297.9,2587.8,3992.6,4451.4,7729.8,10478.2,13207.7,14973.7,16504.7,18402.9,20592.2,23314.6,1557.2,3363.4,5506.6,7607.7,10226.3,12798.4,14709.0,16732.3,21930.1,23753.0,29847.4,29847.4,2589.5,8561.7,15906.2,21826.1,28615.8,33788.2,39887.3,46071.8,51966.4,55349.5,61034.5,68260.9,5987.0,11499.1,17550.9,22675.1,28826.8,35289.1,43423.6,49978.4,56641.3,63732.5,70941.8,77297.0,7321.1,13889.1,20396.3,27010.5,34122.6,41588.7,48464.5,57774.8,64038.2,72623.4,80246.2,88214.1,6861.5,14219.8,21050.2
372,Irlandiya,Ирландия,Ireland,Ирландия,0.1,46.2,112.2,229.7,389.7,389.9,390.3,406.8,435.9,516.8,528.3,601.5,345.9,939.6,1074.0,1312.1,1574.1,1605.1,1600.1,1689.8,1838.6,2020.2,2881.0,2881.0,180.6,184.8,190.4,223.3,223.6,234.6,257.4,267.4,274.5,284.3,300.1,2565.0,250.2,399.0,501.3,170.8,712.9,813.1,894.0,981.9,1073.5,1314.1,1505.8,1772.1,283.5,448.9,574.4,817.6,1115.1,1118.2,1219.1,1418.7,1645.8,2029.5,2748.6,4803.8,5661.6,62387.3,65674.3
724,Ispaniya,Испания,Spain,Испания,194.5,410.6,786.5,1331.7,1835.6,2103.5,2324.3,2611.9,2795.3,2943.8,3407.1,4410.0,31.1,518.3,944.2,1600.2,1851.6,2466.8,3075.1,4535.7,6197.6,9007.3,13211.5,13211.5,660.8,1031.5,1401.2,1716.8,2109.2,2742.5,3205.1,3719.4,3724.7,5666.2,6616.4,9429.0,171.6,378.5,660.3,1475.2,2249.7,3070.0,3859.1,4499.7,5531.5,6668.7,7593.4,8647.8,653.6,1321.0,2090.9,2595.9,3247.7,4014.0,4893.0,5281.2,6005.2,6857.5,7909.7,8939.3,723.8,1493.9,1917.3
124,Kanada,Канада,Canada,Канада,19139.2,45460.1,45576.3,65627.6,84722.1,108947.1,109269.7,134387.1,161131.3,171495.5,182203.8,199786.8,544.8,1808.8,40176.0,44426.3,70450.1,104176.7,105296.6,136639.3,160462.8,177745.2,226518.4,226518.4,1490.4,4019.6,7569.0,11071.0,14939.3,17443.2,21290.8,24945.7,28198.0,28588.3,29772.5,41163.4,4075.1,9657.4,14073.1,20382.6,24824.8,30940.9,37643.6,43266.2,47072.4,54233.1,59472.7,63422.0,4361.5,8996.6,13827.1,20198.9,27801.2,32991.3,38615.6,43411.7,48371.7,53793.7,58322.1,61679.8,4352.0,8520.9,16057.9
440,Litva,Литва,Lithuania,Литва,2042.0,5371.6,9902.5,16848.1,24604.5,30363.9,34988.8,41201.1,46729.9,52702.0,58981.1,66726.5,4018.3,7380.3,10897.4,16685.4,23063.2,32396.2,38825.8,45712.8,55875.3,64309.1,94198.0,94198.0,4947.1,14708.1,24735.0,36734.9,45987.3,52532.1,70271.9,88110.0,98701.5,114065.9,129144.6,144492.7,4135.7,13390.8,23294.0,28101.6,131179.0,137145.3,142442.4,147007.2,151460.2,158056.8,163209.7,168756.3,5886.2,12336.3,20780.8,34139.5,44240.2,54778.6,61033.1,69654.3,79433.0,94757.7,103937.2,115836.9,7141.9,13447.2,20459.1
498,Moldova,Республика Молдова,Republic of Moldova,Молдова,894.1,2037.9,3608.7,4910.6,6112.0,6688.8,7938.4,9160.6,10491.7,11605.4,13069.7,15251.3,1622.7,4003.1,5339.2,7361.3,8373.8,9217.2,9889.6,12404.0,14684.3,16323.5,19217.7,19217.7,730.8,2381.6,3753.4,8231.1,10147.4,12295.5,13873.1,17745.0,20728.8,21759.3,23520.1,24891.4,766.5,2202.5,3246.6,4541.1,6022.9,6692.2,8080.7,9702.5,10682.8,11303.6,12231.2,13178.1,1504.0,2474.1,4488.9,6106.3,7249.8,8189.3,9344.2,11113.3,12271.0,14473.6,15371.2,16718.9,809.8,2667.4,4800.5
528,Niderlandiya,Нидерланды,Netherlands,Нидерландия,1797.6,4536.9,8889.8,12987.7,16275.2,26985.0,37780.2,45252.7,51770.0,57020.5,63852.1,69637.5,2521.6,5312.8,6265.3,8604.0,11539.3,14486.1,17456.4,20088.6,21958.9,24106.6,40574.3,40574.3,9017.9,9555.1,10745.3,12273.4,13241.5,15245.0,15011.4,15848.1,17666.2,21217.5,22948.1,40436.7,2473.3,3642.8,5384.3,7100.8,9102.4,10044.9,11151.6,13190.0,15474.6,18097.3,21104.9,23968.4,800.6,1744.7,3313.1,8089.0,34587.5,61390.6,78317.3,104990.2,123234.9,133256.8,137825.6,141305.9,4658.2,15026.1,21559.8
616,Polsha,Польша,Poland,Полша,4534.0,11287.3,18385.8,24488.7,31318.4,38111.2,44435.6,53191.4,60896.9,68587.3,77698.2,88667.0,8699.2,18404.4,27444.1,36976.7,48923.9,64023.5,79470.1,89581.7,97842.9,109782.2,137907.1,137907.1,6772.7,15966.5,25440.3,36642.4,45455.2,51952.7,61003.3,69911.4,77565.3,80065.6,85015.1,95800.4,5849.2,16920.7,28367.2,35297.4,43692.5,49361.6,58829.3,67989.8,75861.3,82641.7,90505.6,97307.9,8341.7,17652.4,29468.2,36973.5,46325.0,56861.7,68888.0,82400.0,92975.6,103733.1,115129.9,126340.0,9045.7,18570.4,28841.8
752,Shvetsiya,Швеция,Sweden,Швеция,8.8,21.5,32.5,43.2,55.4,82.2,112.9,137.4,161.8,178.8,189.5,365.5,32.8,61.5,96.3,239.7,340.4,418.0,409.1,497.5,599.7,702.4,1792.6,1792.6,162.1,198.8,409.1,565.1,1224.5,1531.4,2250.7,2666.3,3204.3,3712.1,4206.0,5111.7,4887.5,9452.7,10241.9,10469.7,11166.3,11467.8,12033.3,12232.1,12538.5,13209.5,13687.6,14018.2,279.9,613.3,1175.8,1627.2,2003.0,2347.5,2885.3,3286.3,3542.1,4448.1,5037.0,5190.2,207.1,739.9,1246.9
578,Norvegiya,Норвегия,Norway,Норвегия,0.4,1.6,1.9,3.6,3.8,3.9,5.9,7.4,10.1,13.1,13.4,22.7,0.1,0.4,0.8,2.1,4.1,4.5,5.3,5.8,9.3,13.5,40.7,40.7,0.9,1.0,3.3,689.9,696.9,824.9,1493.7,1792.2,2080.8,2433.9,2730.4,8404.4,177.7,440.7,773.6,957.6,1071.3,1556.6,1586.2,1647.2,1671.7,2172.0,2645.6,2852.5,271.9,288.1,506.3,1102.2,1179.4,1241.6,1892.2,1917.8,2051.9,2256.2,2501.5,2499.2,1106.8,1157.9,1340.3
300,Gretsiya,Греция,Greece,Греция,30.4,34.1,53.6,58.9,69.5,100.5,126.0,181.0,2633.7,6860.9,10138.5,13170.1,345.3,3718.0,11702.9,18008.5,23826.8,27977.9,30293.2,37497.9,38161.1,38628.2,40149.7,40149.7,2.1,23.7,90.0,177.3,247.7,315.4,745.9,3614.9,6113.1,6179.8,6230.8,6688.9,6.5,10.0,251.9,439.6,800.4,813.9,825.3,955.3,987.5,1225.7,1287.0,1423.3,3.6,2506.5,7226.2,7525.4,10480.2,13892.7,18568.6,24161.3,25092.8,32551.5,36147.9,38408.5,70.6,157.4,2570.9
208,Daniya,Дания,Denmark,Дания,5.6,6.6,7.9,17.1,39.2,85.5,91.1,113.6,120.2,174.1,174.4,194.1,0.4,2.7,32.6,37.8,52.8,54.8,56.3,100.8,144.5,147.3,182.7,182.7,0.1,4.4,442.2,1445.3,3014.8,4566.7,6462.4,8424.4,10728.1,13085.4,15626.7,18689.7,2754.2,4953.6,7837.0,10523.5,13281.1,15882.0,18754.5,22580.3,25664.5,29390.6,30264.9,37059.7,3108.3,5404.0,8998.0,12601.8,15831.2,19059.0,22271.6,25105.2,27425.3,30707.9,33985.7,36818.8,1606.3,3564.1,5603.1
400,Iordaniya,Иордания,Jordan,Иордания,0.1,28.3,40.7,40.7,43.1,47.4,47.5,64.3,96.1,97.4,111.5,155.8,0.0,46.1,88.9,107.8,213.8,233.3,235.5,248.3,278.4,341.6,431.1,431.1,46.6,167.0,241.9,321.9,398.3,448.5,495.3,495.9,498.2,545.5,619.6,898.5,52.7,301.6,339.8,520.1,721.0,903.5,1077.3,1234.5,1236.4,1361.6,1572.7,1816.9,439.3,756.3,1106.8,1641.7,2648.1,3148.3,3406.2,3880.1,4489.5,5008.6,5262.3,5417.7,463.7,785.9,999.7
368,Iroq,Ирак,Iraq,Ироқ,836.2,1917.5,2985.9,3471.0,3550.9,3731.9,3876.7,4951.6,6446.8,8444.3,10649.8,11794.7,1008.7,1691.5,2764.3,4127.6,4962.9,5655.3,5836.0,6312.1,6679.9,7700.4,9293.5,9293.5,774.2,1398.7,2771.1,4833.8,6632.9,7526.2,8594.5,9980.6,12921.2,14525.3,17099.3,21206.6,3140.1,6069.8,9169.1,12248.0,14305.1,15964.7,18334.2,20452.8,23632.4,28040.2,31391.7,34328.8,4600.9,9717.7,15787.3,22239.9,28571.7,31929.9,37704.1,42535.9,46595.7,52959.0,56725.2,60694.2,2751.7,6449.9,7946.5
496,Mongoliya,Монголия,Mongolia,Монголия,78.4,230.2,269.3,416.3,639.4,862.8,982.2,1170.6,1367.7,1491.9,1724.7,2461.1,463.4,805.8,1860.4,2153.4,2444.6,2757.2,2935.4,3199.7,3449.1,3885.6,4787.9,4787.9,863.1,1422.3,1891.1,2143.0,2633.3,3017.9,3419.2,4164.8,4471.2,5015.7,5385.6,10302.5,579.0,853.2,3341.0,9407.5,9662.4,10311.7,11387.6,11820.2,12321.9,13235.3,14397.5,15122.3,836.2,1647.0,2234.0,3453.7,4481.1,5740.4,6344.3,6923.1,7771.0,8896.9,9878.6,10965.1,967.0,1857.4,2582.2
504,Marokash,Марокко,Morocco,Марокаш,115.3,117.1,302.4,679.4,1358.2,2038.3,2704.5,2752.6,3234.8,3631.6,3918.9,4874.7,138.8,1092.9,1117.3,1578.8,3856.6,6655.6,6743.9,6888.0,7743.0,12851.2,13719.2,13719.2,170.2,923.7,1420.7,1423.6,1486.7,1537.7,1538.9,1540.4,1775.2,2133.6,2166.1,2468.5,830.4,1390.9,2288.3,2579.2,2906.3,3418.0,3999.7,4275.5,4573.7,5082.3,5748.1,6259.2,724.6,736.8,858.2,988.3,1278.1,1807.8,1901.4,2572.4,2791.9,2897.7,2900.6,3017.8,277.1,332.8,438.3
608,Filippin,Филиппины,Philippines,Филиппин,83.8,271.8,272.3,272.3,924.2,1146.9,1269.1,2703.7,2876.8,3063.7,3758.4,3819.9,13.6,25.4,26.1,26.8,74.3,174.7,175.4,179.9,180.4,1095.9,1478.2,1478.2,0.4,264.5,316.7,334.0,490.0,653.4,811.3,1064.1,1348.1,2331.7,2541.3,4330.3,9.1,26.2,45.3,635.5,656.5,660.0,664.5,722.1,1072.3,1312.6,1361.0,1345.1,9.3,545.2,554.6,577.3,663.1,672.2,676.0,691.5,813.7,852.6,874.6,905.1,15.7,40.9,123.2
703,Slovakiya,Slovakia,Словакия,Словакия,63.9,64.0,65.7,68.1,83.6,85.0,85.0,85.1,86.7,87.5,87.7,190.6,14.6,24.8,113.1,360.2,1360.9,1363.0,1363.7,1367.0,1372.0,1451.8,1564.8,1564.8,192.1,265.3,397.1,556.1,681.2,704.4,712.2,712.8,714.2,716.4,716.8,1063.7,0.0,9.0,76.6,79.9,142.9,464.5,693.8,695.7,1210.5,1441.2,1923.4,2529.2,750.1,1690.1,2481.5,3062.6,4112.5,4723.5,5095.9,5471.8,5872.6,6727.8,7874.1,8256.1,568.7,830.0,1293.7
064,Butan,Бутан,Bhutan,Бутан,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,0.9,0.9,0.0,0.0,0.0,0.0,0.0,187.7,187.7,187.7,187.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0
222,El-Salvador,Сальвадор,El Salvador,Ел-Салвадор,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,6.7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.3,0.3,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,16.6,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,27.2,0.0,0.0,0.0
434,Liviya,Ливия,Libya,Ливия,0.0,0.0,0.0,0.1,105.6,105.6,105.6,173.1,258.5,285.7,285.7,381.4,0.0,0.0,82.5,82.5,82.5,82.5,82.5,82.5,82.5,82.5,124.1,124.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,10.4,10.8,10.8,138.2,138.3,0.0,104.4,104.4,104.4,104.4,104.7,104.7,138.0,138.9,186.5,186.5,186.5,0.0,0.0,2456.6,6112.6,6112.6,6118.3,6167.8,8340.2,12575.4,12575.4,12575.4,12799.8,0.0,0.0,0.0
638,Reyunon,Реюньон,Réunion,Реюнон,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6,6.5,6.5,6.5,0.0,0.0,0.1,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0
833,Men Oroli,Остров Мэн,Isle of Man,Мен Ороли,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.0,0.0,0.0
175,Mayotta oroli,Остров Майотта,Mayotte,Маётта ороли,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,Aruba,Аруба,Aruba,Aруба,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,9.7,9.7,9.7
796,Terks va Kaykos orollari,Острова Теркс и Кайкос,Turks and Caicos Islands,Теркс ва Кайкос ороллари,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,52.9,112.7,23.0,71.8,273.4,333.1,358.8,417.2,468.1,468.1,482.0,513.7,513.7,547.3,0.0,744.3,1830.9
158,Tayvan,Тайвань,Taiwan,Тайван,50.8,263.0,764.3,881.7,902.1,938.2,938.7,983.1,988.7,993.4,1003.6,1400.0,38.1,67.6,73.9,74.8,98.8,145.5,146.4,191.5,263.5,264.6,429.0,429.0,25.2,49.1,138.5,142.1,171.7,200.8,204.3,265.3,300.0,369.0,477.9,1357.9,26.1,97.3,115.7,145.8,183.4,236.4,288.4,379.0,398.9,586.4,611.5,628.8,6.1,61.4,70.1,98.4,102.7,105.3,150.1,159.1,199.4,432.0,3492.1,3573.8,8.8,3193.1,3251.2
704,Vetnam,Вьетнам,Viet Nam,Ветнам,1145.9,2946.0,4971.3,5831.6,7133.0,7784.8,9405.1,11912.0,14743.7,15525.0,18130.2,20952.5,1068.9,3305.5,5882.6,6941.9,8244.1,8831.6,9737.4,11766.3,12235.9,13976.2,16610.1,16610.1,1287.7,2510.1,4435.9,6581.6,8321.2,9161.4,10822.8,14557.6,16841.9,18396.2,20279.4,23419.1,514.9,2346.3,3583.5,5124.8,6344.8,6667.9,8487.3,9226.4,11603.8,13850.7,15935.4,17687.1,832.7,2038.0,7468.1,9516.5,10173.6,11143.8,17471.9,18005.6,19027.1,20052.5,20823.2,22118.2,277.0,2116.4,3812.2
554,Yangi Zelandiya,Новая Зеландия,New Zealand,Янги Зеландия,0.2,0.3,0.3,0.3,0.3,0.6,1.2,1.3,3.4,5.0,5.0,6.5,0.3,0.5,0.8,1.1,1.7,3.7,3.9,4.8,8.1,8.6,738.9,738.9,0.0,0.0,0.0,3.5,7.2,8.6,8.9,10.6,12.3,35.0,35.8,1118.9,0.3,0.3,0.4,2.7,20.2,23.2,26.1,28.5,37.9,42.8,44.9,59.0,4.4,8.2,7.3,16.1,20.7,27.1,31.3,36.4,45.3,54.3,65.4,64.2,16.1,17.7,20.2
070,Bosniya va Gersegovina,Bosnia and Herzegovina,Босния и Герцеговина,Босния ва Герсеговина,0.0,0.0,88.5,166.3,248.1,408.2,408.3,490.8,967.3,1235.3,1445.6,1448.3,304.0,423.0,619.9,619.9,818.2,823.8,917.3,1013.8,1196.6,1196.6,1274.1,1274.1,0.0,14.4,116.0,116.7,116.9,119.2,119.2,142.2,162.2,162.3,175.7,211.4,17.8,17.8,21.5,23.1,45.2,46.8,55.0,78.6,102.9,219.6,248.9,249.5,43.3,206.4,370.9,585.3,667.1,831.6,873.0,920.5,950.5,953.2,953.7,1036.7,47.1,190.3,241.0
231,Efiopiya,Эфиопия,Ethiopia,Ефиопия,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.7,1.7,12.1,12.7,50.0,74.5,74.5,74.8,75.1,75.1,75.1,75.1,75.2,75.5,0.0,0.0,0.0,0.3,0.3,0.6,0.6,2.0,2.0,2.7,2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.4,807.7,1122.4,1756.2,14.0,14.0,14.0
442,Lyuksemburg,Люксембург,Luxembourg,Люксембург,20.0,44.3,74.6,188.2,252.1,298.6,340.0,410.1,477.7,574.4,644.4,1033.1,40.3,165.5,255.6,333.4,420.4,463.2,524.8,619.6,734.7,863.1,2999.8,2999.8,27.4,58.8,110.1,204.9,286.1,314.6,344.1,396.1,433.5,574.4,613.6,1222.5,9.3,23.2,38.2,66.2,75.6,113.0,135.2,178.8,189.2,219.6,248.1,402.3,40.3,41.7,60.7,101.4,136.6,156.1,203.6,268.3,328.5,368.6,386.0,527.4,49.6,71.8,134.2
076,Braziliya,Бразилия,Brazil,Бразилия,598.1,1361.2,1797.3,1797.3,1800.2,1808.4,1818.7,1822.3,1823.9,1830.0,1834.3,1915.5,9.4,30.3,84.0,103.2,114.1,158.2,252.4,363.1,940.2,1053.2,1232.1,1232.1,98.3,302.5,590.1,939.8,1138.5,1333.5,1460.6,1660.3,1976.4,2608.5,4059.4,4419.0,561.4,729.8,959.0,1221.0,1553.7,3550.6,5124.3,6058.6,7763.0,9139.7,11838.9,13071.1,601.1,2116.1,3711.8,5169.0,6564.9,7633.5,8857.9,9156.5,9614.9,10344.5,11351.3,13089.5,583.0,975.8,2476.8
659,Saint Kitts va Nevis,Сент-Китс и Невис,Saint Kitts and Nevis,Саинт Китц ва Невис,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.3,1.3,1.3,1.3,1.3,1.3,2.9,2.9,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0.5,0.7,0.9,1.0,1.3,1.5,1.5,1.5,0.0,0.0,0.0
834,Tanzaniya Birlashgan Respublikasi,Объединенная Республика Танзания,United Republic of Tanzania,Танзания Бирлашган Республикаси,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,15.8,63.8,63.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.3,0.3,11.6,11.6,11.8,164.2,164.2,212.4,71.9,71.9,72.0,268.9,268.9,268.9,269.2,269.4,282.2,282.2,282.2,340.6,2.7,3.3,13.1
246,Finlyandiya,Финляндия,Finland,Финляндия,16.1,26.0,39.4,50.4,71.9,155.2,190.5,252.7,263.4,283.6,306.4,385.9,15.4,32.1,42.6,52.4,72.3,260.6,297.2,309.8,708.5,750.5,930.8,930.8,10.0,7.3,12.7,121.7,524.8,685.9,831.9,1219.9,1690.5,1970.6,2188.1,3034.3,221.5,352.6,1052.9,1725.1,2460.4,3172.1,3686.4,4175.3,4306.9,4371.0,4657.2,4733.5,141.8,590.8,1417.6,2261.3,2964.4,3305.4,3693.9,4071.1,4536.6,5515.2,5840.0,6398.9,639.4,1722.2,2737.4
184,Kuk Oroli,Острова Кука,Cook Islands,Кук Ороли,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,Yangi Kaledoniya,Новая Каледония,New Caledonia,Янги Каледония,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.7,2.7,2.7,2.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.0,0.0,0.0
